,amount,floor_number,rooms_number,size,month,year,Wartość
3500,449000.0,5,2,26.5,2,2024,2.799999999999997
3501,725000.0,2,4,45.8,2,2024,2.799999999999997
3502,540000.0,2,3,49.28,2,2024,2.799999999999997
3503,778416.0,2,4,85.68,2,2024,2.799999999999997
3504,435328.0,2,3,57.28,2,2024,2.799999999999997
3505,1300000.0,4,3,83.96,2,2024,2.799999999999997
3506,680000.0,7,4,60.57,2,2024,2.799999999999997
3507,555000.0,4,3,38.0,2,2024,2.799999999999997
3508,490000.0,4,3,50.13,2,2024,2.799999999999997
3509,1300000.0,1,4,91.5,2,2024,2.799999999999997
3510,281602.32,5,1,28.37,2,2024,2.799999999999997
3511,550000.0,3,2,31.19,2,2024,2.799999999999997
3512,685000.0,1,3,62.0,2,2024,2.799999999999997
3513,435500.0,4,2,32.95,2,2024,2.799999999999997
3514,682232.0,6,2,37.19,2,2024,2.799999999999997
3515,447579.0,2,2,39.92,2,2024,2.799999999999997
3516,374090.0,3,2,39.01,2,2024,2.799999999999997
3517,550000.23,1,4,62.66,2,2024,2.799999999999997
3518,704000.0,5,4,66.45,2,2024,2.799999999999997
3519,685000.0,7,3,43.8,2,2019,1.2000000000000028
3520,740000.0,3,2,41.6,2,2024,2.799999999999997
3521,1150000.0,7,3,61.76,2,2024,2.799999999999997
3522,700000.0,5,3,53.5,5,2018,1.7000000000000028
3523,890000.0,2,4,59.15,12,2017,2.0999999999999943
3524,810000.0,4,2,44.02,2,2024,2.799999999999997
3525,1190000.0,1,3,60.97,2,2024,2.799999999999997
3526,534000.0,1,3,37.8,2,2024,2.799999999999997
3527,600000.0,3,2,41.13,4,2019,2.200000000000003
3528,580000.0,1,3,58.48,3,2019,1.7000000000000028
3529,439000.0,5,2,27.0,2,2024,2.799999999999997
3530,665000.0,6,3,49.0,2,2024,2.799999999999997
3531,1110000.0,2,4,65.58,2,2024,2.799999999999997
3532,950000.0,1,3,55.06,6,2017,1.5
3533,689000.0,5,1,39.3,2,2024,2.799999999999997
3534,357000.0,5,2,28.83,2,2024,2.799999999999997
3535,590000.0,2,3,45.02,2,2024,2.799999999999997
3536,630000.0,4,3,54.03,2,2024,2.799999999999997
3537,499000.0,3,3,39.37,2,2024,2.799999999999997
3538,992000.0,4,4,63.66,8,2018,2.0
3539,750000.0,7,2,44.68,10,2019,2.5
3540,615000.0,4,3,55.7,10,2018,1.7999999999999972
3541,700000.0,4,2,40.19,2,2024,2.799999999999997
3542,380000.0,2,2,32.4,2,2024,2.799999999999997
3543,530000.0,3,2,31.48,2,2024,2.799999999999997
3544,470000.0,5,1,23.3,1,2018,1.9000000000000057
3545,700000.0,2,4,48.0,2,2024,2.799999999999997
3546,650000.0,5,3,38.0,2,2024,2.799999999999997
3547,555000.0,1,2,30.9,2,2024,2.799999999999997
3548,600000.0,5,2,33.03,2,2024,2.799999999999997
3549,574500.0,2,2,40.8,2,2024,2.799999999999997
3550,1270000.0,0,3,65.41,10,2017,2.0999999999999943
3551,569000.0,6,3,46.4,11,2023,6.599999999999994
3552,1260000.0,10,3,59.82,2,2024,2.799999999999997
3553,750000.0,5,2,35.61,2,2017,2.200000000000003
3554,530000.0,5,3,49.0,2,2024,2.799999999999997
3555,365027.5,6,2,35.49,2,2024,2.799999999999997
3556,339614.2,1,1,36.31,2,2024,2.799999999999997
3557,480000.0,3,2,32.37,2,2024,2.799999999999997
3558,585000.0,7,3,42.2,2,2024,2.799999999999997
3559,632016.5,1,3,52.01,2,2024,2.799999999999997
3560,700000.0,3,3,59.3,2,2024,2.799999999999997
3561,558821.0,2,4,65.29,2,2024,2.799999999999997
3562,641300.0,3,2,49.0,2,2024,2.799999999999997
3563,1226502.0,1,4,91.53,2,2024,2.799999999999997
3564,680000.0,2,2,40.71,4,2023,14.700000000000005
3565,700000.0,3,2,39.91,2,2024,2.799999999999997
3566,640000.0,1,2,37.34,2,2024,2.799999999999997
3567,840000.0,1,2,41.02,2,2024,2.799999999999997
3568,800000.0,2,3,52.51,2,2024,2.799999999999997
3569,950000.0,5,3,63.79,2,2024,2.799999999999997
3570,455000.0,2,2,21.73,2,2024,2.799999999999997
3571,700000.0,2,3,56.8,7,2017,1.7000000000000028
3572,1235000.0,8,2,59.7,2,2024,2.799999999999997
3573,720000.0,3,2,47.2,2,2024,2.799999999999997
3574,798000.0,4,5,82.7,2,2024,2.799999999999997
3575,515000.0,3,3,50.73,2,2024,2.799999999999997
3576,929000.0,1,3,76.63,3,2021,3.200000000000003
3577,678000.0,9,3,39.0,2,2024,2.799999999999997
3578,1245400.18,4,4,90.41,3,2022,11.0
3579,561909.5,2,3,56.38,2,2024,2.799999999999997
3580,348317.57,1,1,31.03,2,2024,2.799999999999997
3581,1040000.0,3,4,57.38,2,2024,2.799999999999997
3582,780000.0,1,3,75.0,2,2024,2.799999999999997
3583,460116.22,2,2,39.59,2,2024,2.799999999999997
3584,675000.0,5,2,54.07,2,2024,2.799999999999997
3585,639766.47,3,2,54.79,2,2024,2.799999999999997
3586,524000.0,3,3,40.4,2,2024,2.799999999999997
3587,800000.0,2,4,52.21,2,2024,2.799999999999997
3588,500000.0,2,3,38.6,2,2024,2.799999999999997
3589,680000.0,3,4,70.53,2,2024,2.799999999999997
3590,700000.0,3,4,52.41,2,2024,2.799999999999997
3591,785000.0,4,3,67.7,2,2024,2.799999999999997
3592,1038234.4,5,4,82.16,2,2024,2.799999999999997
3593,732444.0,4,3,54.74,2,2024,2.799999999999997
3594,605779.0,3,3,54.93,2,2024,2.799999999999997
3595,549000.0,5,2,34.4,2,2024,2.799999999999997
3596,310479.0,5,2,32.43,2,2024,2.799999999999997
3597,344000.0,2,2,38.61,2,2024,2.799999999999997
3598,379440.0,5,2,40.69,2,2024,2.799999999999997
3599,220000.0,2,2,25.23,2,2024,2.799999999999997
3600,287219.0,4,2,32.26,2,2024,2.799999999999997
3601,442742.8,6,2,45.05,2,2024,2.799999999999997
3602,460290.0,3,2,42.1,2,2024,2.799999999999997
3603,406025.0,2,2,42.25,2,2024,2.799999999999997
3604,324484.3,4,1,30.02,2,2024,2.799999999999997
3605,673200.0,3,4,73.91,2,2024,2.799999999999997
3606,697413.0,2,4,73.91,2,2024,2.799999999999997
3607,640000.0,7,3,45.68,2,2024,2.799999999999997
3608,381888.0,4,2,39.78,2,2024,2.799999999999997
3609,745000.0,9,3,43.9,10,2023,6.599999999999994
3610,700000.0,5,4,59.5,2,2024,2.799999999999997
3611,457000.0,4,2,37.18,2,2024,2.799999999999997
3612,970421.92,7,4,99.32,1,2024,3.700000000000003
3613,412469.45,3,2,46.43,1,2024,3.700000000000003
3614,419245.19,4,2,46.69,1,2024,3.700000000000003
3615,480000.0,3,2,38.42,1,2024,3.700000000000003
3616,740000.0,5,3,53.38,1,2024,3.700000000000003
3617,774081.0,9,2,44.68,1,2024,3.700000000000003
3618,1125255.86,5,4,97.38,1,2024,3.700000000000003
3619,525000.0,3,2,36.2,1,2024,3.700000000000003
3620,570000.0,5,1,30.41,11,2019,2.5999999999999943
3621,720000.0,4,4,46.0,7,2020,3.0
3622,589000.0,2,1,38.48,1,2024,3.700000000000003
3623,650000.0,4,2,38.48,7,2020,3.0
3624,1000000.0,4,4,58.43,1,2024,3.700000000000003
3625,389820.5,1,2,36.15,1,2024,3.700000000000003
3626,622006.6,4,3,61.09,1,2024,3.700000000000003
3627,368271.9,1,2,37.61,1,2024,3.700000000000003
3628,800000.0,1,4,80.2,1,2024,3.700000000000003
3629,700000.0,3,3,47.91,1,2024,3.700000000000003
3630,625438.0,7,2,31.91,1,2024,3.700000000000003
3631,715772.0,4,2,35.22,1,2024,3.700000000000003
3632,699276.0,5,2,53.89,1,2024,3.700000000000003
3633,614367.7,2,3,55.17,1,2024,3.700000000000003
3634,438451.03,4,3,45.32,1,2024,3.700000000000003
3635,1158115.0,2,3,79.87,1,2024,3.700000000000003
3636,505000.0,2,2,31.03,8,2023,10.099999999999994
3637,472680.0,3,1,36.36,1,2024,3.700000000000003
3638,1280000.0,2,4,77.66,4,2023,14.700000000000005
3639,524000.0,2,3,74.6,1,2024,3.700000000000003
3640,689001.49,3,4,45.1,1,2024,3.700000000000003
3641,531097.31,4,2,43.56,1,2024,3.700000000000003
3642,950000.0,3,3,49.57,1,2024,3.700000000000003
3643,682000.0,3,2,40.87,1,2024,3.700000000000003
3644,395628.32,3,1,27.18,1,2024,3.700000000000003
3645,687601.95,5,2,37.68,1,2024,3.700000000000003
3646,1043410.0,2,3,62.25,1,2024,3.700000000000003
3647,689000.0,1,2,43.91,10,2023,6.599999999999994
3648,1117000.0,1,2,65.4,1,2024,3.700000000000003
3649,494600.0,1,1,35.65,1,2024,3.700000000000003
3650,712448.0,3,3,58.21,1,2024,3.700000000000003
3651,343279.36,2,1,32.62,1,2024,3.700000000000003
3652,378093.27,1,1,36.1,1,2024,3.700000000000003
3653,486661.0,6,2,44.21,1,2024,3.700000000000003
3654,673600.0,6,3,69.19,1,2024,3.700000000000003
3655,700000.0,4,4,54.8,1,2024,3.700000000000003
3656,495000.0,4,2,36.7,8,2019,2.9000000000000057
3657,430000.0,9,2,27.94,1,2024,3.700000000000003
3658,510000.0,4,2,32.5,1,2024,3.700000000000003
3659,707000.0,9,1,33.86,3,2017,2.0
3660,635000.0,5,3,47.0,1,2024,3.700000000000003
3661,305000.0,1,3,34.5,1,2024,3.700000000000003
3662,700000.0,5,3,56.23,4,2017,2.0
3663,400000.0,3,2,28.56,1,2024,3.700000000000003
3664,562500.0,1,3,42.9,1,2024,3.700000000000003
3665,665000.0,1,2,50.38,7,2019,2.9000000000000057
3666,959000.0,1,3,57.94,3,2019,1.7000000000000028
3667,390000.0,3,2,20.1,1,2021,2.5999999999999943
3668,530000.0,9,2,30.29,1,2024,3.700000000000003
3669,700000.0,4,4,46.7,1,2024,3.700000000000003
3670,639000.0,3,3,39.6,7,2017,1.7000000000000028
3671,520000.0,3,2,32.0,1,2024,3.700000000000003
3672,1220000.0,8,4,82.49,11,2020,3.0
3673,350000.0,1,2,32.49,1,2024,3.700000000000003
3674,820000.0,5,4,59.91,1,2024,3.700000000000003
3675,360000.0,6,3,45.6,6,2017,1.5
3676,630000.0,4,3,52.27,1,2024,3.700000000000003
3677,650000.0,5,2,47.15,6,2021,4.400000000000006
3678,630000.0,6,4,47.0,1,2024,3.700000000000003
3679,740000.0,5,4,47.0,5,2023,13.0
3680,550000.0,1,1,32.73,1,2024,3.700000000000003
3681,893141.01,8,4,93.91,1,2024,3.700000000000003
3682,439642.62,7,2,36.92,1,2024,3.700000000000003
3683,700000.0,2,3,57.54,1,2024,3.700000000000003
3684,699000.0,6,3,60.74,1,2024,3.700000000000003
3685,418000.0,5,1,29.63,1,2024,3.700000000000003
3686,586000.0,9,3,37.51,1,2024,3.700000000000003
3687,325000.0,4,2,25.1,2,2021,2.4000000000000057
3688,740000.0,2,3,50.31,4,2021,4.299999999999997
3689,873537.39,7,2,40.85,1,2024,3.700000000000003
3690,619095.14,7,4,65.3,1,2024,3.700000000000003
3691,720000.0,7,2,37.6,11,2022,17.5
3692,699048.67,3,3,56.87,1,2024,3.700000000000003
3693,674644.2,4,3,58.68,1,2024,3.700000000000003
3694,652000.0,2,3,53.0,1,2024,3.700000000000003
3695,780000.0,9,3,46.8,1,2024,3.700000000000003
3696,635000.0,3,3,39.58,1,2024,3.700000000000003
3697,755000.0,4,4,57.2,8,2019,2.9000000000000057
3698,1080000.0,4,3,56.91,1,2024,3.700000000000003
3699,566000.0,1,2,44.5,6,2019,2.5999999999999943
3700,540000.0,5,2,38.17,2,2021,2.4000000000000057
3701,700000.0,3,4,66.59,6,2019,2.5999999999999943
3702,600000.0,2,3,43.5,1,2024,3.700000000000003
3703,1000000.0,6,3,49.88,1,2024,3.700000000000003
3704,600000.0,11,2,48.84,1,2024,3.700000000000003
3705,900000.0,4,4,54.21,9,2018,1.9000000000000057
3706,905000.0,9,2,51.1,1,2024,3.700000000000003
3707,647000.0,3,3,42.7,1,2024,3.700000000000003
3708,800000.0,2,3,59.38,1,2024,3.700000000000003
3709,579000.0,0,3,47.8,1,2024,3.700000000000003
3710,931000.0,2,3,55.77,10,2023,6.599999999999994
3711,405000.0,6,1,27.48,1,2024,3.700000000000003
3712,650000.0,10,2,38.5,1,2024,3.700000000000003
3713,584000.0,2,2,34.72,12,2017,2.0999999999999943
3714,659000.0,5,2,35.87,1,2024,3.700000000000003
3715,705000.0,2,4,57.1,1,2024,3.700000000000003
3716,834000.0,2,3,55.48,1,2024,3.700000000000003
3717,694000.0,2,3,55.49,9,2019,2.5999999999999943
3718,620000.0,6,3,59.1,1,2024,3.700000000000003
3719,670000.0,3,4,57.14,1,2024,3.700000000000003
3720,875000.0,5,4,64.4,10,2019,2.5
3721,860000.0,7,4,57.1,1,2024,3.700000000000003
3722,805000.0,4,4,87.75,1,2024,3.700000000000003
3723,780000.0,1,4,51.96,1,2024,3.700000000000003
3724,550000.0,4,4,45.37,1,2024,3.700000000000003
3725,630000.0,4,3,48.26,7,2018,2.0
3726,586000.0,6,2,39.8,1,2024,3.700000000000003
3727,630000.0,11,4,60.2,1,2024,3.700000000000003
3728,270000.0,4,1,25.64,1,2024,3.700000000000003
3729,1011494.0,6,2,49.9,12,2017,2.0999999999999943
3730,650000.0,4,3,50.1,1,2024,3.700000000000003
3731,490000.0,4,2,40.74,1,2024,3.700000000000003
3732,520000.0,2,2,34.5,4,2022,12.400000000000006
3733,395574.58,4,2,37.86,1,2024,3.700000000000003
3734,905614.85,7,5,83.43,1,2024,3.700000000000003
3735,380326.9,5,2,39.37,1,2024,3.700000000000003
3736,402437.5,1,2,41.85,1,2024,3.700000000000003
3737,304402.08,1,1,27.51,1,2024,3.700000000000003
3738,301303.53,5,1,28.23,1,2024,3.700000000000003
3739,650000.0,6,2,51.54,1,2024,3.700000000000003
3740,530000.0,4,2,44.22,1,2024,3.700000000000003
3741,700000.0,2,2,41.35,9,2023,8.200000000000003
3742,504444.21,2,2,40.14,1,2024,3.700000000000003
3743,617385.0,2,3,55.37,1,2024,3.700000000000003
3744,338307.91,1,1,31.03,1,2024,3.700000000000003
3745,447000.0,1,2,41.69,1,2024,3.700000000000003
3746,398722.68,4,2,39.59,1,2024,3.700000000000003
3747,435871.04,3,2,44.23,1,2024,3.700000000000003
3748,595150.0,4,3,65.48,1,2024,3.700000000000003
3749,560432.0,2,3,63.76,1,2024,3.700000000000003
3750,447000.0,3,2,42.17,1,2024,3.700000000000003
3751,390200.0,1,2,39.02,1,2024,3.700000000000003
3752,690000.0,1,4,78.67,1,2024,3.700000000000003
3753,474518.0,1,2,43.09,1,2024,3.700000000000003
3754,700000.0,4,2,50.44,1,2024,3.700000000000003
3755,793943.0,4,4,69.34,1,2024,3.700000000000003
3756,385000.0,1,3,34.97,5,2023,13.0
3757,1191937.0,4,5,98.31,1,2024,3.700000000000003
3758,776160.0,5,3,52.03,1,2024,3.700000000000003
3759,688247.91,2,2,38.14,1,2024,3.700000000000003
3760,699121.77,4,2,39.42,1,2024,3.700000000000003
3761,749354.51,2,2,43.2,1,2024,3.700000000000003
3762,1181262.58,7,3,55.09,1,2024,3.700000000000003
3763,868759.0,8,2,41.2,1,2024,3.700000000000003
3764,600004.5,2,2,44.61,1,2024,3.700000000000003
3765,1304210.0,7,4,99.17,1,2024,3.700000000000003
3766,1200000.0,1,4,94.93,1,2024,3.700000000000003
3767,468281.9,1,3,58.69,1,2024,3.700000000000003
3768,640062.0,1,4,78.65,1,2024,3.700000000000003
3769,1190000.0,1,4,94.93,1,2024,3.700000000000003
3770,620062.0,1,4,78.67,1,2024,3.700000000000003
3771,653533.0,1,4,87.34,1,2024,3.700000000000003
3772,487000.0,7,2,38.93,1,2024,3.700000000000003
3773,388624.0,6,2,39.31,1,2024,3.700000000000003
3774,405000.0,7,1,37.62,1,2024,3.700000000000003
3775,491406.0,3,2,54.54,1,2024,3.700000000000003
3776,685000.0,1,3,79.09,1,2024,3.700000000000003
3777,595840.2,1,3,57.72,1,2024,3.700000000000003
3778,440000.0,4,1,28.12,1,2024,3.700000000000003
3779,356374.5,4,2,36.73,1,2024,3.700000000000003
3780,498784.0,3,3,56.76,1,2024,3.700000000000003
3781,554000.0,3,4,70.0,1,2024,3.700000000000003
3782,550000.0,2,3,42.45,6,2018,2.0
3783,1005000.0,4,3,68.2,1,2024,3.700000000000003
3784,417000.0,3,1,26.1,1,2024,3.700000000000003
3785,250000.0,4,2,27.7,1,2024,3.700000000000003
3786,620000.0,3,4,46.2,1,2024,3.700000000000003
3787,645000.0,3,3,51.57,1,2024,3.700000000000003
3788,597000.0,2,3,50.8,1,2024,3.700000000000003
3789,480000.0,12,2,34.1,11,2018,1.2999999999999972
3790,542050.18,6,2,35.34,1,2024,3.700000000000003
3791,619687.58,2,3,59.94,12,2023,6.200000000000003
3792,575968.75,6,3,65.85,12,2023,6.200000000000003
3793,404237.97,2,1,33.98,12,2023,6.200000000000003
3794,517293.0,3,2,43.47,12,2023,6.200000000000003
3795,666928.79,4,2,43.47,12,2023,6.200000000000003
3796,683000.0,5,2,46.38,12,2023,6.200000000000003
3797,866374.32,2,3,66.14,12,2023,6.200000000000003
3798,833679.0,6,1,77.79,12,2023,6.200000000000003
3799,796691.35,1,4,61.45,12,2023,6.200000000000003
3800,570000.0,2,3,33.8,12,2023,6.200000000000003
3801,610000.0,2,3,86.05,12,2023,6.200000000000003
3802,891222.0,5,2,78.75,12,2023,6.200000000000003
3803,1165652.0,7,4,89.74,12,2023,6.200000000000003
3804,663038.2,2,3,85.97,12,2023,6.200000000000003
3805,1100000.0,1,4,94.93,12,2023,6.200000000000003
3806,795000.0,1,4,94.93,12,2023,6.200000000000003
3807,1250000.0,1,4,94.93,12,2023,6.200000000000003
3808,805000.0,4,3,52.69,12,2023,6.200000000000003
3809,538000.0,4,3,34.3,12,2023,6.200000000000003
3810,600000.0,5,3,40.51,12,2023,6.200000000000003
3811,450000.0,3,3,39.9,12,2023,6.200000000000003
3812,999000.0,7,2,66.9,12,2023,6.200000000000003
3813,1120000.0,3,3,53.0,12,2023,6.200000000000003
3814,800000.0,2,4,79.34,9,2021,5.900000000000006
3815,700000.0,3,4,55.66,12,2023,6.200000000000003
3816,298753.92,6,2,33.9,12,2023,6.200000000000003
3817,1030000.0,1,4,66.34,12,2023,6.200000000000003
3818,470000.0,2,2,40.39,12,2023,6.200000000000003
3819,862107.72,5,3,65.52,12,2023,6.200000000000003
3820,494832.0,5,1,29.28,12,2023,6.200000000000003
3821,1047648.0,3,4,87.12,12,2023,6.200000000000003
3822,751865.72,10,3,62.81,12,2023,6.200000000000003
3823,806709.14,10,3,75.66,12,2023,6.200000000000003
3824,531940.0,4,1,35.06,12,2023,6.200000000000003
3825,687000.0,1,2,49.97,12,2023,6.200000000000003
3826,665000.0,3,3,53.7,12,2023,6.200000000000003
3827,725000.0,4,2,35.53,12,2023,6.200000000000003
3828,1050000.0,8,4,90.5,12,2023,6.200000000000003
3829,568000.0,16,2,54.3,1,2020,4.299999999999997
3830,742000.0,2,3,52.04,12,2023,6.200000000000003
3831,549000.0,4,2,44.8,12,2023,6.200000000000003
3832,1230000.0,9,3,84.1,12,2023,6.200000000000003
3833,600000.0,1,2,43.5,12,2023,6.200000000000003
3834,730000.0,4,2,49.9,12,2023,6.200000000000003
3835,770000.0,5,3,49.17,12,2023,6.200000000000003
3836,650000.0,5,3,53.99,4,2017,2.0
3837,750000.0,4,4,57.5,8,2019,2.9000000000000057
3838,493000.0,4,3,34.46,12,2023,6.200000000000003
3839,700000.0,6,3,49.8,12,2023,6.200000000000003
3840,482000.0,2,2,29.45,12,2023,6.200000000000003
3841,550000.0,3,1,28.9,12,2023,6.200000000000003
3842,1010000.0,1,4,74.95,3,2017,2.0
3843,990000.0,4,3,46.86,12,2023,6.200000000000003
3844,820000.0,2,4,51.07,12,2023,6.200000000000003
3845,620000.0,4,3,51.05,12,2023,6.200000000000003
3846,550000.0,4,2,28.9,12,2023,6.200000000000003
3847,885000.0,1,3,73.38,2,2019,1.2000000000000028
3848,860000.0,1,3,58.7,12,2023,6.200000000000003
3849,520000.0,2,1,35.89,12,2023,6.200000000000003
3850,756000.0,2,2,47.68,5,2022,13.900000000000006
3851,1225000.0,1,4,82.15,12,2023,6.200000000000003
3852,788937.0,5,3,65.93,12,2023,6.200000000000003
3853,606069.0,4,3,52.98,12,2023,6.200000000000003
3854,1080040.5,3,4,93.51,12,2023,6.200000000000003
3855,433000.0,2,2,36.11,12,2023,6.200000000000003
3856,481611.12,2,2,41.85,12,2023,6.200000000000003
3857,827300.0,1,3,70.52,12,2023,6.200000000000003
3858,200000.0,1,3,49.17,12,2023,6.200000000000003
3859,450000.0,1,3,58.94,12,2023,6.200000000000003
3860,970000.0,1,3,64.05,2,2022,8.5
3861,702869.0,6,3,62.69,12,2023,6.200000000000003
3862,711627.46,5,2,46.06,12,2023,6.200000000000003
3863,600074.5,3,2,52.87,12,2023,6.200000000000003
3864,1039447.5,3,3,76.15,12,2023,6.200000000000003
3865,1280343.83,5,4,93.31,12,2023,6.200000000000003
3866,1184224.0,5,4,91.58,12,2023,6.200000000000003
3867,640000.0,2,4,73.12,12,2023,6.200000000000003
3868,756258.0,2,3,62.76,12,2023,6.200000000000003
3869,416080.87,1,1,32.1,12,2023,6.200000000000003
3870,957297.71,4,4,81.95,12,2023,6.200000000000003
3871,640602.28,1,4,78.38,12,2023,6.200000000000003
3872,429800.0,3,2,42.0,12,2023,6.200000000000003
3873,390000.0,1,2,35.2,5,2023,13.0
3874,700000.0,3,3,61.9,12,2023,6.200000000000003
3875,625000.0,3,2,46.56,8,2023,10.099999999999994
3876,935000.0,8,2,44.46,12,2023,6.200000000000003
3877,386125.0,1,1,28.09,12,2023,6.200000000000003
3878,519360.0,2,2,43.28,12,2023,6.200000000000003
3879,583164.0,4,2,43.32,12,2023,6.200000000000003
3880,825456.24,3,4,82.06,12,2023,6.200000000000003
3881,726080.0,1,3,55.8,12,2023,6.200000000000003
3882,329720.0,2,2,34.1,12,2023,6.200000000000003
3883,345105.76,4,1,30.79,12,2023,6.200000000000003
3884,481399.0,8,1,32.86,12,2023,6.200000000000003
3885,735292.5,7,3,67.15,12,2023,6.200000000000003
3886,483723.0,2,2,42.94,12,2023,6.200000000000003
3887,672804.66,1,1,33.33,12,2023,6.200000000000003
3888,835884.0,9,2,41.25,12,2023,6.200000000000003
3889,782439.56,3,2,41.26,12,2023,6.200000000000003
3890,871885.0,5,2,44.29,12,2023,6.200000000000003
3891,1240867.5,9,3,62.95,12,2023,6.200000000000003
3892,1222040.0,7,4,89.2,12,2023,6.200000000000003
3893,365314.0,1,2,38.99,12,2023,6.200000000000003
3894,724004.0,6,3,61.63,12,2023,6.200000000000003
3895,468281.9,1,3,58.69,12,2023,6.200000000000003
3896,468281.9,1,3,58.69,12,2023,6.200000000000003
3897,445406.0,3,3,55.19,12,2023,6.200000000000003
3898,1036307.74,4,3,72.05,12,2023,6.200000000000003
3899,587151.0,1,4,78.76,12,2023,6.200000000000003
3900,626660.0,1,4,87.5,12,2023,6.200000000000003
3901,626660.0,1,4,87.37,12,2023,6.200000000000003
3902,520000.0,2,3,38.0,11,2023,6.599999999999994
3903,735000.0,4,4,63.3,12,2023,6.200000000000003
3904,705000.0,4,5,66.4,12,2023,6.200000000000003
3905,1090000.0,3,4,77.65,12,2023,6.200000000000003
3906,600000.0,2,3,36.75,6,2017,1.5
3907,685000.0,3,4,72.87,12,2023,6.200000000000003
3908,590000.0,3,3,46.61,12,2023,6.200000000000003
3909,499000.0,9,3,35.5,12,2023,6.200000000000003
3910,692930.74,8,3,68.12,12,2023,6.200000000000003
3911,986330.71,9,5,94.8,12,2023,6.200000000000003
3912,633600.0,5,2,44.0,12,2023,6.200000000000003
3913,628492.0,4,2,44.26,12,2023,6.200000000000003
3914,800159.28,7,2,39.66,12,2023,6.200000000000003
3915,1107897.0,1,3,57.59,12,2023,6.200000000000003
3916,948673.75,2,3,51.75,12,2023,6.200000000000003
3917,595321.42,6,2,28.74,12,2023,6.200000000000003
3918,925000.0,3,3,63.24,12,2023,6.200000000000003
3919,623000.0,5,2,37.97,12,2023,6.200000000000003
3920,635000.0,7,4,63.4,12,2023,6.200000000000003
3921,550000.0,1,2,35.82,12,2023,6.200000000000003
3922,700000.0,4,5,70.7,12,2022,16.599999999999994
3923,550000.0,2,3,58.4,12,2023,6.200000000000003
3924,600000.0,2,3,56.17,12,2023,6.200000000000003
3925,245000.0,1,1,36.19,12,2023,6.200000000000003
3926,350000.0,5,2,50.2,12,2023,6.200000000000003
3927,405000.0,3,2,23.21,12,2023,6.200000000000003
3928,1200000.0,3,3,59.09,12,2023,6.200000000000003
3929,800000.0,4,4,62.3,12,2023,6.200000000000003
3930,735000.0,2,4,63.5,12,2023,6.200000000000003
3931,279272.16,2,2,38.37,12,2023,6.200000000000003
3932,303806.87,1,2,42.83,12,2023,6.200000000000003
3933,1130000.0,4,3,58.05,12,2023,6.200000000000003
3934,528412.88,9,2,40.49,12,2023,6.200000000000003
3935,368395.5,6,1,29.59,12,2023,6.200000000000003
3936,415445.0,2,1,30.66,12,2023,6.200000000000003
3937,418288.5,2,1,30.87,12,2023,6.200000000000003
3938,505400.0,5,1,28.9,12,2023,6.200000000000003
3939,685400.0,2,2,42.84,12,2023,6.200000000000003
3940,600000.0,3,4,67.2,12,2023,6.200000000000003
3941,515000.0,3,2,34.38,12,2023,6.200000000000003
3942,400000.0,1,2,29.87,12,2023,6.200000000000003
3943,1170000.0,4,4,71.0,12,2023,6.200000000000003
3944,919000.0,3,2,72.22,12,2021,8.599999999999994
3945,316540.0,7,2,26.48,12,2023,6.200000000000003
3946,355691.0,8,2,30.01,12,2023,6.200000000000003
3947,800000.0,3,4,60.03,12,2023,6.200000000000003
3948,700000.0,4,3,56.08,12,2023,6.200000000000003
3949,408285.17,4,2,40.93,12,2023,6.200000000000003
3950,354687.08,2,1,27.25,12,2023,6.200000000000003
3951,378456.2,1,1,32.2,12,2023,6.200000000000003
3952,620951.72,1,3,57.63,12,2023,6.200000000000003
3953,660006.0,4,3,59.46,12,2023,6.200000000000003
3954,662571.0,3,2,37.03,12,2023,6.200000000000003
3955,842120.0,4,3,52.96,12,2023,6.200000000000003
3956,1130000.0,3,4,80.0,11,2023,6.599999999999994
3957,303276.07,1,1,30.81,12,2023,6.200000000000003
3958,471689.39,1,2,42.62,12,2023,6.200000000000003
3959,501682.28,4,3,44.52,12,2023,6.200000000000003
3960,580907.64,2,4,62.76,12,2023,6.200000000000003
3961,650000.0,2,4,45.63,12,2023,6.200000000000003
3962,524489.0,4,2,48.34,12,2023,6.200000000000003
3963,504012.0,4,1,25.98,12,2023,6.200000000000003
3964,779220.0,9,2,39.96,12,2023,6.200000000000003
3965,835925.64,6,2,41.26,12,2023,6.200000000000003
3966,857790.0,9,2,41.34,12,2023,6.200000000000003
