sale_rcn_id,name,amount,amount_sqm,floor_number,rooms_number,type,currency,size,creation_date,invest_name,invest_city
165997,146505_8.0813.26_BUD.2_LOK,980000,14923.1,1,3,mieszkalna,PLN,65.67,2021-11-23,Ulica Obrzeżna 5E,Warszawa
165392,146519_8.0302.23/1.2_BUD.16_LOK,1080000,15952.73,5,4,mieszkalna,PLN,67.7,2021-11-23,Ulica Stanisława Dygata 3,Warszawa
173045,146504_8.0816.21.1_BUD.133_LOK,670000,11512.03,5,2,mieszkalna,PLN,58.2,2021-11-23,Ulica Josepha Conrada 8,Warszawa
172305,146518_8.0504.10/83.2_BUD.18_LOK,885000,13043.48,1,4,mieszkalna,PLN,67.85,2021-11-23,Ulica Jana Kazimierza 23A,Warszawa
151904,146503_8.0702.11/15.1_BUD.150_LOK,650500.2,10094.66,2,3,mieszkalna,PLN,64.44,2021-03-17,Ulica Marywilska 58A,Warszawa
164359,146505_8.0812.1113_BUD.38_LOK,416611.47,9832.7,7,2,mieszkalna,PLN,42.37,2021-11-23,Ulica Komputerowa 7A,Warszawa
169711,146502_8.0804.3/12.6_BUD.55_LOK,515000,8569.05,11,4,mieszkalna,PLN,60.1,2021-11-23,Ulica Secemińska 9,Warszawa
159997,146503_8.0634.3/17.3_BUD.54_LOK,370130,10030.62,2,2,mieszkalna,PLN,36.9,2021-12-03,Ulica Myśliborska 1,Warszawa
167717,146514_8.1143.49.3_BUD.15_LOK,480000,9884.68,3,0,mieszkalna,PLN,48.56,2021-12-03,Ulica Zwoleńska 121,Warszawa
168925,146508_8.1305.97/2.5_BUD.227_LOK,306039.86,9548.83,3,1,mieszkalna,PLN,32.05,2021-12-03,Ulica Wileńska 14C,Warszawa
159867,146507_8.0203.27/1.1_BUD.32_LOK,269647,8806.24,2,1,mieszkalna,PLN,30.62,2021-12-03,Ulica Żupnicza 25A,Warszawa
160034,146503_8.1645.9/6.2_BUD.1_LOK,397000,6155.04,1,2,mieszkalna,PLN,64.5,2021-12-03,Ulica Piknikowa 115,Warszawa
171560,146509_8.0802.1/8.20_BUD.13_LOK,211004.72,6018.39,2,2,mieszkalna,PLN,35.06,2021-12-03,Ulica Chełmżyńska 198A,Warszawa
177309,146503_8.0305.47/5.1_BUD.106_LOK,374472,8733.02,3,2,mieszkalna,PLN,42.88,2021-12-03,Ulica Światowida 28,Warszawa
170805,146503_8.0305.47/5.1_BUD.4_LOK,268961.1,8772.38,2,0,mieszkalna,PLN,30.66,2021-12-03,Ulica Światowida 28,Warszawa
171636,146505_8.0811.1076_BUD.60_LOK,342715.8,12310.19,4,0,mieszkalna,PLN,27.84,2021-12-03,Ulica Postępu 12B,Warszawa
176794,146505_8.0811.1076_BUD.82_LOK,551791.54,11069.04,7,0,mieszkalna,PLN,49.85,2021-12-03,Ulica Postępu 12B,Warszawa
176793,146505_8.0811.1076_BUD.90_LOK,556638.63,11141.69,8,0,mieszkalna,PLN,49.96,2021-12-03,Ulica Postępu 12B,Warszawa
160991,146505_8.0811.1076_BUD.98_LOK,515373.86,12033.01,9,0,mieszkalna,PLN,42.83,2021-12-03,Ulica Postępu 12B,Warszawa
168926,146508_8.1305.97/2.4_BUD.130_LOK,615500,9369.77,3,3,mieszkalna,PLN,65.69,2021-12-03,Ulica Wileńska 14B,Warszawa
172589,146503_8.0309.69/11.1_BUD.51_LOK,480716.3,8880.77,6,3,mieszkalna,PLN,54.13,2021-12-03,Ulica Kościeszów 6,Warszawa
172584,146503_8.0309.69/11.1_BUD.70_LOK,608827,8550.94,3,3,mieszkalna,PLN,71.2,2021-12-03,Ulica Kościeszów 6,Warszawa
161278,146512_8.0901.208/4.6_BUD.3_LOK,591419.13,8445.23,1,0,mieszkalna,PLN,70.03,2021-12-03,Ulica Henryka I Brodatego 14,Warszawa
175144,146518_8.0503.17.15_BUD.138_LOK,784000,10163.34,8,0,mieszkalna,PLN,77.14,2021-12-03,Ulica Jana Kazimierza 48,Warszawa
174016,146518_8.0503.17.15_BUD.189_LOK,658376,9552.76,8,0,mieszkalna,PLN,68.92,2021-12-03,Ulica Jana Kazimierza 48,Warszawa
161986,146518_8.0503.17.15_BUD.78_LOK,257000,7766.7,8,0,mieszkalna,PLN,33.09,2021-12-03,Ulica Jana Kazimierza 48,Warszawa
173474,146518_8.0503.17.16_BUD.39_LOK,816712,9963.55,6,0,mieszkalna,PLN,81.97,2021-12-03,Ulica Goleszowska 1,Warszawa
175661,146513_8.1114.18/98.1_BUD.17_LOK,1247544,13579.45,2,0,mieszkalna,PLN,91.87,2021-12-03,Ulica Kazimierza Sotta „sokoła” 1C,Warszawa
162520,146507_8.0203.15/5.4_BUD.192_LOK,643085.02,9575.42,1,0,mieszkalna,PLN,67.16,2021-12-03,Ulica Mińska 71A,Warszawa
174183,146517_8.0816.7.2_BUD.51_LOK,458787,11146.43,5,0,mieszkalna,PLN,41.16,2021-12-03,Ulica Budki Szczęśliwickie 35,Warszawa
176690,146518_8.0405.27/1.2_BUD.109_LOK,1158331.01,13898.86,5,4,mieszkalna,PLN,83.34,2021-12-03,Ulica Siedmiogrodzka 3,Warszawa
164066,146518_8.0405.27/1.2_BUD.12_LOK,521494.35,15982.05,3,2,mieszkalna,PLN,32.63,2021-12-03,Ulica Siedmiogrodzka 3,Warszawa
229887,146507_8.0603.42_BUD.2_LOK,1065000,14489.8,1,5,mieszkalna,PLN,73.5,2024-10-25,Ulica Czesława Witoszyńskiego 8,Warszawa
196799,146508_8.1201.1_BUD.28_LOK,490000,13465.24,5,2,mieszkalna,PLN,36.39,2024-06-21,Ulica Karola Darwina 13,Warszawa
224311,146510_8.0311.124_BUD.2_LOK,840000,24778.76,1,2,mieszkalna,PLN,33.9,2024-10-25,Ulica Nowy Świat 35,Warszawa
184195,146503_8.0633.3_BUD.3_LOK,624750,13706.67,2,2,mieszkalna,PLN,45.58,2024-10-25,Ulica Laurowa 37,Warszawa
209344,146510_8.0204.6_BUD.134_LOK,535000,19814.81,5,2,mieszkalna,PLN,27,2024-10-25,Ulica Gen. Władysława Andersa 6,Warszawa
190049,146515_8.0305.37_BUD.2_LOK,790000,12754.28,1,3,mieszkalna,PLN,61.94,2024-10-25,Ulica Jana Kilińskiego 31,Warszawa
209325,146503_8.1612.219_BUD.4_LOK,640000,12314.8,1,3,mieszkalna,PLN,51.97,2024-10-25,Ulica Vincenza Belliniego 20,Warszawa
197214,146508_8.1506.96_BUD.21_LOK,1245000,14561.4,6,5,mieszkalna,PLN,85.5,2024-10-25,Ulica Jagiellońska 1,Warszawa
213431,146508_8.1304.109_BUD.25_LOK,769000,19419.19,4,1,mieszkalna,PLN,39.6,2024-10-25,Ulica Stalowa 27,Warszawa
184191,146510_8.0507.27_BUD.18_LOK,3000000,38226.3,4,4,mieszkalna,PLN,78.48,2024-10-25,Aleja Róż 6,Warszawa
224097,146503_8.0103.146_BUD.68_LOK,751276,12200,3,3,mieszkalna,PLN,61.58,2024-10-25,Ulica Aluzyjna 21,Warszawa
202833,146512_8.0909.348_BUD.62_LOK,577762,10315.34,6,3,mieszkalna,PLN,56.01,2024-10-25,Ulica Herbu Oksza 18,Warszawa
191774,146512_8.0909.367_BUD.91_LOK,512926.75,11581.1,5,2,mieszkalna,PLN,44.29,2024-10-25,Ulica Giserska 11,Warszawa
204597,146512_8.0909.368_BUD.1_LOK,730772,10824.65,1,3,mieszkalna,PLN,67.51,2024-10-25,Ulica Herbu Oksza 16,Warszawa
184062,146505_8.0420.1043_BUD.19_LOK,1158518.12,16191.73,3,3,mieszkalna,PLN,71.55,2024-10-25,Ulica Bartłomieja 2,Warszawa
184061,146505_8.0420.1043_BUD.44_LOK,1647087.3,16990.79,4,5,mieszkalna,PLN,96.94,2024-10-25,Ulica Bartłomieja 2,Warszawa
184060,146505_8.0420.1043_BUD.61_LOK,1947258.65,15571.84,5,5,mieszkalna,PLN,125.05,2024-10-25,Ulica Bartłomieja 2,Warszawa
207900,146504_8.0407.99_BUD.21_LOK,1260000,20302.93,5,3,mieszkalna,PLN,62.06,2024-10-25,Ulica Marymoncka 8,Warszawa
232503,146517_8.0502.244_BUD.31_LOK,654250.56,13985.69,8,2,mieszkalna,PLN,46.78,2024-10-25,Aleja Krakowska 289,Warszawa
227620,146517_8.0502.244_BUD.41_LOK,611724.24,12712.47,2,2,mieszkalna,PLN,48.12,2024-10-25,Aleja Krakowska 289,Warszawa
227621,146517_8.0502.244_BUD.43_LOK,434329.46,12542,2,2,mieszkalna,PLN,34.63,2024-10-25,Aleja Krakowska 289,Warszawa
227622,146517_8.0502.244_BUD.50_LOK,684963.85,14405.13,3,2,mieszkalna,PLN,47.55,2024-10-25,Aleja Krakowska 289,Warszawa
232500,146517_8.0502.244_BUD.66_LOK,1250226.2,13138.15,6,4,mieszkalna,PLN,95.16,2024-10-25,Aleja Krakowska 289,Warszawa
232501,146517_8.0502.244_BUD.86_LOK,596139.28,14596.95,9,2,mieszkalna,PLN,40.84,2024-10-25,Aleja Krakowska 289,Warszawa
232502,146517_8.0502.244_BUD.97_LOK,573501.76,12392,4,2,mieszkalna,PLN,46.28,2024-10-25,Aleja Krakowska 289,Warszawa
148694,146508_8.1204.31.1_BUD.67_LOK,546900,13997.95,4,2,mieszkalna,PLN,39.07,2021-03-05,Ulica Karola Szymanowskiego 7,Warszawa
129665,146511_8.1102.102.3_BUD.10_LOK,334000,10057.21,3,2,mieszkalna,PLN,33.21,2019-05-15,Ulica Pohulanka 3B,Warszawa
177349,146504_8.0512.90.1_BUD.23_LOK,405000,11117.21,4,3,mieszkalna,PLN,36.43,2021-07-08,Ulica Antoniego Magiera 26,Warszawa
149300,146518_8.0206.38.1_BUD.37_LOK,540000,12558.14,2,3,mieszkalna,PLN,43,2021-06-01,Ulica Wolność 2,Warszawa
180933,146505_8.0420.1025_BUD.134_LOK,508000,11952.94,11,3,mieszkalna,PLN,42.5,2021-07-08,Ulica Bokserska 36,Warszawa
178000,146507_8.0607.5/8.7_BUD.45_LOK,850000,10855.68,8,4,mieszkalna,PLN,78.3,2021-07-08,Ulica Stanisława Mikołajczyka 23,Warszawa
181187,146507_8.0607.5/23.1_BUD.138_LOK,500000,13758.94,6,2,mieszkalna,PLN,36.34,2021-07-08,Ulica Tadeusza Rechniewskiego 13,Warszawa
157218,146505_8.0711.1029_BUD.23_LOK,935000,14181.71,2,4,mieszkalna,PLN,65.93,2021-07-08,Ulica Grupy Ak „krybar” 7A,Warszawa
152483,146511_8.0929.1/7.1_BUD.57_LOK,433600,10679.8,7,3,mieszkalna,PLN,40.6,2021-07-08,Ulica Ludwika Kondratowicza 22,Warszawa
125784,146506_8.0313.55.1_BUD.519_LOK,685500,14047.13,7,1,mieszkalna,PLN,48.8,2019-12-16,Ulica Grójecka 194,Warszawa
149649,146506_8.0313.55.1_BUD.582_LOK,710000,14699.79,11,2,mieszkalna,PLN,48.3,2021-07-08,Ulica Grójecka 194,Warszawa
93009,146518_8.0503.47.14_BUD.28_LOK,361000,5301.81,7,3,mieszkalna,PLN,68.09,2018-12-21,Ulica Jana Kazimierza 33,Warszawa
162412,146505_8.0402.10_BUD.63_LOK,469000,11320.3,10,3,mieszkalna,PLN,41.43,2021-04-21,Ulica Stefana Bryły 1,Warszawa
138534,146516_8.1015.20/2.1_BUD.33_LOK,2954600,19213.16,5,4,mieszkalna,PLN,153.78,2018-02-02,Aleja Rzeczypospolitej 27C,Warszawa
121736,146507_8.0504.36.9_BUD.298_LOK,530000,13343.4,4,2,mieszkalna,PLN,39.72,2019-08-19,Ulica Grochowska 207,Warszawa
149255,146516_8.1026.4/5.1_BUD.152_LOK,2730000,19017.76,5,6,mieszkalna,PLN,143.55,2021-07-08,Ulica Prymasa Augusta Hlonda 2,Warszawa
89707,146507_8.0514.109.4_BUD.3_LOK,670000,10403.73,2,3,mieszkalna,PLN,64.4,2019-02-25,Ulica Ostrobramska 102,Warszawa
152192,146510_8.0303.54.1_BUD.1105_LOK,376500,14101.12,12,1,mieszkalna,PLN,26.7,2021-07-08,Aleja Jana Pawła II 26,Warszawa
149292,146510_8.0406.24/4.1_BUD.67_LOK,2545000,20387.73,5,6,mieszkalna,PLN,124.83,2021-07-08,Ulica Dobra 54,Warszawa
146935,146505_8.0102.17_BUD.146_LOK,730000,18575.06,7,2,mieszkalna,PLN,39.3,2021-07-08,Ulica Giordana Bruna 9,Warszawa
181896,146505_8.0208.1_BUD.1_LOK,820000,10933.33,3,3,mieszkalna,PLN,75,2021-07-07,Ulica Puławska 107E,Warszawa
181840,146506_8.0317.5/6.3_BUD.25_LOK,595000,13492.06,2,2,mieszkalna,PLN,44.1,2021-07-07,Ulica Włodarzewska 87,Warszawa
148060,146518_8.0703.97.1_BUD.41_LOK,415000,11170.93,3,3,mieszkalna,PLN,37.15,2021-07-07,Ulica Monte Cassino 9,Warszawa
178735,146513_8.1106.5/7.2_BUD.110_LOK,670000,14587.42,1,2,mieszkalna,PLN,45.93,2021-07-07,Ulica Franciszka Marii Lanciego 14,Warszawa
182343,146503_8.0119.49.3_BUD.67_LOK,670000,5385.85,4,5,mieszkalna,PLN,124.4,2021-07-07,Ulica Odkryta 36A,Warszawa
93803,146510_8.0507.80.1_BUD.76_LOK,370000,10451.98,7,2,mieszkalna,PLN,35.4,2019-02-27,Ulica Natolińska 3,Warszawa
94057,146513_8.1111.48/2.1_BUD.201_LOK,875000,6994.4,4,6,mieszkalna,PLN,125.1,2019-02-27,Ulica Ksawerego Bronikowskiego 1,Warszawa
91063,146513_8.1111.48/35.1_BUD.168_LOK,320000,9580.84,8,2,mieszkalna,PLN,33.4,2019-02-27,Ulica Wąwozowa 4,Warszawa
89489,146507_8.0409.4.2_BUD.17_LOK,430000,9094.75,3,2,mieszkalna,PLN,47.28,2019-02-27,Ulica Boremlowska 51,Warszawa
94271,146507_8.0512.36/4.1_BUD.3_LOK,285000,7600,5,3,mieszkalna,PLN,37.5,2019-02-27,Ulica Międzyborska 43A,Warszawa
89864,146504_8.0601.24.1_BUD.10_LOK,386502,6819.02,5,4,mieszkalna,PLN,56.68,2019-02-27,Ulica Jana Kochanowskiego 40,Warszawa
89342,146518_8.0206.87.1_BUD.26_LOK,580000,7901.91,6,3,mieszkalna,PLN,73.4,2019-02-26,Ulica Leszno 8,Warszawa
88013,146511_8.0808.8.1_BUD.41_LOK,340000,6508.42,7,4,mieszkalna,PLN,52.24,2019-02-26,Ulica Suwalska 21,Warszawa
88388,146507_8.0607.3/7.4_BUD.39_LOK,483000,7666.67,3,4,mieszkalna,PLN,63,2019-02-26,Ulica Gen. Leopolda Okulickiego 10,Warszawa
91197,146505_8.0121.60_BUD.21_LOK,362000,12578.18,2,2,mieszkalna,PLN,28.78,2019-02-26,Ulica Michała Bałuckiego 27,Warszawa
92492,146511_8.1006.29/1.1_BUD.14_LOK,375000,7668.71,1,3,mieszkalna,PLN,48.9,2019-02-26,Ulica Mokra 31,Warszawa
94001,146513_8.1112.36.4_BUD.26_LOK,630000,8255.8,2,4,mieszkalna,PLN,76.31,2019-02-26,Ulica Pod Lipą 1,Warszawa
94182,146513_8.1016.8/31.1_BUD.13_LOK,555000,10451.98,3,3,mieszkalna,PLN,53.1,2019-02-26,Ulica Służby Polsce 1,Warszawa
89354,146518_8.0204.87.1_BUD.23_LOK,430000,8926.72,2,3,mieszkalna,PLN,48.17,2019-02-26,Ulica Nowolipki 32,Warszawa
92297,146505_8.0108.39_BUD.2_LOK,280000,6529.85,0,2,mieszkalna,PLN,42.88,2019-02-26,Ulica Opoczyńska 12,Warszawa
93246,146510_8.0303.56.1_BUD.327_LOK,510000,13144.33,4,2,mieszkalna,PLN,38.8,2019-02-26,Ulica Grzybowska 16/22,Warszawa
93268,146519_8.0121.3.1_BUD.68_LOK,401000,9360.41,2,3,mieszkalna,PLN,42.84,2019-02-26,Ulica Dymińska 10,Warszawa
86334,146517_8.0910.6/7.1_BUD.271_LOK,120000,1941.75,1,3,mieszkalna,PLN,61.8,2017-11-14,Ulica Ks. Juliana Chrościckiego 87A,Warszawa
90220,146504_8.0505.3.1_BUD.47_LOK,360000,8825.69,3,3,mieszkalna,PLN,40.79,2019-02-26,Ulica Jana Kasprowicza 48,Warszawa
88031,146511_8.0928.31/57.4_BUD.23_LOK,358009.56,8343.27,5,2,mieszkalna,PLN,42.91,2019-02-26,Ulica Głębocka 3,Warszawa
58088,146511_8.0928.31/57.4_BUD.9_LOK,306862.62,7138,3,2,mieszkalna,PLN,42.99,2019-02-26,Ulica Głębocka 3,Warszawa
55156,146518_8.0202.75/2.1_BUD.31_LOK,390000,8344.03,1,4,mieszkalna,PLN,46.74,2019-02-26,Ulica Esperanto 20,Warszawa
94085,146507_8.0604.25.2_BUD.53_LOK,786000,10194.55,5,4,mieszkalna,PLN,77.1,2019-02-26,Ulica Gen. Tadeusza Bora-komorowskiego 56,Warszawa
91025,146510_8.0506.10/3.1_BUD.20_LOK,871308.94,13907.56,3,3,mieszkalna,PLN,62.65,2019-02-26,Ulica Koszykowa 49A,Warszawa
58190,146516_8.0619.1/1.10_BUD.3_LOK,785000,8114.53,2,4,mieszkalna,PLN,96.74,2019-02-26,Ulica Dostatnia 21A,Warszawa
88752,146508_8.1202.36.1_BUD.75_LOK,500000,7633.59,5,4,mieszkalna,PLN,65.5,2019-02-14,Ulica Namysłowska 2,Warszawa
90833,146514_8.1299.35/14.1_BUD.1_LOK,354500,5922.15,1,3,mieszkalna,PLN,59.86,2019-02-14,Ulica Przylaszczkowa 9B,Warszawa
90831,146514_8.1299.35/14.1_BUD.2_LOK,369500,5488.71,2,3,mieszkalna,PLN,67.32,2019-02-14,Ulica Przylaszczkowa 9B,Warszawa
90995,146508_8.1504.11.1_BUD.25_LOK,365000,9959.07,3,3,mieszkalna,PLN,36.65,2019-02-14,Ulica Blaszana 2,Warszawa
91781,146514_8.0725.68/2.4_BUD.101_LOK,737000,4593.62,1,5,mieszkalna,PLN,160.44,2019-02-14,Ulica Barbórki 17B,Warszawa
93257,146503_8.1638.3/48.10_BUD.13_LOK,405000,6696.43,3,3,mieszkalna,PLN,60.48,2019-02-14,Ulica Geodezyjna 84,Warszawa
93801,146507_8.0110.13.1_BUD.3_LOK,700000,7705.86,0,4,mieszkalna,PLN,90.84,2019-02-14,Ulica Niekłańska 27,Warszawa
94180,146511_8.0808.49/8.1_BUD.26_LOK,269000,9471.83,4,2,mieszkalna,PLN,28.4,2019-02-14,Ulica Suwalska 39,Warszawa
94388,146515_8.0715.531.1_BUD.3_LOK,447500,4811.83,0,4,mieszkalna,PLN,93,2019-02-14,Ulica Zachodu Słońca 8,Warszawa
94572,146505_8.0124.35_BUD.19_LOK,1080000,13670.89,5,3,mieszkalna,PLN,79,2019-02-14,Ulica Ludowa 10,Warszawa
93691,146511_8.0808.92/5.1_BUD.47_LOK,200000,8163.27,1,2,mieszkalna,PLN,24.5,2019-02-13,Ulica Suwalska 30,Warszawa
92695,146515_8.0712.148.2_BUD.101_LOK,353000,5306.67,2,3,mieszkalna,PLN,66.52,2019-02-13,Ulica Gościniec 170A,Warszawa
93802,146505_8.0111.20_BUD.7_LOK,500000,7664.01,3,3,mieszkalna,PLN,65.24,2019-02-13,Ulica Ludwika Narbutta 15A,Warszawa
94376,146507_8.0416.120.4_BUD.17_LOK,514000,9784.88,4,3,mieszkalna,PLN,52.53,2019-02-13,Ulica Styrska 13,Warszawa
89487,146507_8.0105.75.1_BUD.10_LOK,260100,8466.8,2,2,mieszkalna,PLN,30.72,2019-02-13,Ulica Saska 102/104,Warszawa
88430,146507_8.0713.178/3.1_BUD.6_LOK,413327,7184.55,3,4,mieszkalna,PLN,57.53,2019-02-13,Ulica Naddnieprzańska 4B,Warszawa
82541,146518_8.0302.39/1.1_BUD.118_LOK,540000,12261.58,8,3,mieszkalna,PLN,44.04,2017-09-06,Ulica Kłopot 2,Warszawa
93931,146506_8.0316.17/1.1_BUD.29_LOK,668000,8720.63,1,4,mieszkalna,PLN,76.6,2019-02-13,Ulica Zadumana 11,Warszawa
93363,146505_8.0711.1014_BUD.19_LOK,600000,9290.8,2,3,mieszkalna,PLN,64.58,2019-02-13,Ulica Bluszczańska 69B,Warszawa
89373,146504_8.0703.86.1_BUD.111_LOK,345000,9452.05,8,2,mieszkalna,PLN,36.5,2019-02-13,Ulica Szegedyńska 10,Warszawa
93222,146505_8.0121.1_BUD.2_LOK,580000,11611.61,2,3,mieszkalna,PLN,49.95,2019-02-13,Ulica Odolańska 7,Warszawa
70312,146507_8.0512.36/11.1_BUD.1_LOK,325000,8552.63,5,3,mieszkalna,PLN,38,2018-09-24,Ulica Międzyborska 47A,Warszawa
89708,146506_8.0208.28.1_BUD.9_LOK,440000,7985.48,2,4,mieszkalna,PLN,55.1,2019-02-13,Ulica Grójecka 79A,Warszawa
92058,146504_8.0515.5/36.1_BUD.19_LOK,620000,10717.37,2,3,mieszkalna,PLN,57.85,2019-02-13,Ulica Zbigniewa Romaszewskiego 10,Warszawa
94495,146503_8.1636.43/6.1_BUD.44_LOK,225189.27,6309.59,5,2,mieszkalna,PLN,35.69,2019-02-13,Ulica Głębocka 115,Warszawa
163254,146503_8.1639.10.1_BUD.2_LOK,408000,10156.83,1,3,mieszkalna,PLN,40.17,2022-02-03,Ulica Sieczna 48,Warszawa
165352,146505_8.0106.12_BUD.6_LOK,1356217.5,18268.02,2,4,mieszkalna,PLN,74.24,2022-02-03,Ulica Stanisława Żaryna 5,Warszawa
169675,146518_8.0308.30.9_BUD.88_LOK,540000,18175.7,6,1,mieszkalna,PLN,29.71,2022-02-03,Ulica Obozowa 16,Warszawa
171752,146505_8.1006.5_BUD.31_LOK,463000,9914.35,4,3,mieszkalna,PLN,46.7,2022-02-03,Ulica Aleksandra Patkowskiego 2,Warszawa
166743,146505_8.0402.18_BUD.40_LOK,700000,10101.01,2,4,mieszkalna,PLN,69.3,2022-02-03,Ulica Stefana Bryły 10,Warszawa
176134,146503_8.0114.18.1_BUD.40_LOK,370000,10393.26,5,2,mieszkalna,PLN,35.6,2022-02-03,Ulica Pasłęcka 10D,Warszawa
174277,146507_8.0407.76/1.4_BUD.128_LOK,660000,12313.43,9,3,mieszkalna,PLN,53.6,2022-02-03,Ulica Kobielska 6,Warszawa
259271,146507_8.0506.79.1_BUD.43_LOK,315000,14802.63,4,1,mieszkalna,PLN,21.28,2022-02-03,Ulica Korytnicka 27,Warszawa
259272,146507_8.0506.79.1_BUD.45_LOK,320000,15108.59,6,1,mieszkalna,PLN,21.18,2022-02-03,Ulica Korytnicka 27,Warszawa
166662,146508_8.1506.67/1.1_BUD.33_LOK,750000,13174.07,1,3,mieszkalna,PLN,56.93,2022-02-03,Ulica Kępna 2B,Warszawa
164996,146504_8.0602.2/7.3_BUD.129_LOK,370000,8809.52,6,3,mieszkalna,PLN,42,2022-02-03,Ulica Władysława Broniewskiego 83,Warszawa
176868,146505_8.0309.4_BUD.62_LOK,535000,11310.78,5,4,mieszkalna,PLN,47.3,2022-02-03,Ulica Jana III Sobieskiego 99,Warszawa
80380,146505_8.0205.1107_BUD.7_LOK,1470000,15845.64,2,4,mieszkalna,PLN,92.77,2020-09-17,Ulica Wołoska 52A,Warszawa
162265,146517_8.0910.6/8.2_BUD.671_LOK,430000,9219.55,5,2,mieszkalna,PLN,46.64,2022-02-03,Ulica Pola Karolińskie 2,Warszawa
171314,146518_8.0604.133.1_BUD.33_LOK,499000,11686.18,11,3,mieszkalna,PLN,42.7,2022-02-03,Ulica Przy Lasku 1,Warszawa
171753,146505_8.0127.117_BUD.20_LOK,1100000,15514.81,6,4,mieszkalna,PLN,70.9,2022-02-03,Ulica Przejazd 2,Warszawa
165239,146511_8.0815.53.1_BUD.187_LOK,365000,9475.6,10,3,mieszkalna,PLN,38.52,2022-02-03,Ulica Św. Wincentego 89,Warszawa
163844,146518_8.0313.60.1_BUD.139_LOK,265465,5455.51,9,4,mieszkalna,PLN,48.66,2022-02-03,Ulica Edwarda Gibalskiego 17,Warszawa
163065,146505_8.1006.3_BUD.7_LOK,1310000,10685.15,8,4,mieszkalna,PLN,122.6,2021-12-21,Aleja Wilanowska 115,Warszawa
176152,146516_8.1026.4/7.3_BUD.4_LOK,1470000,14766.45,1,4,mieszkalna,PLN,99.55,2022-02-03,Ulica Sarmacka 7F,Warszawa
168442,146516_8.1015.5/5.1_BUD.83_LOK,1110000,16157.21,4,3,mieszkalna,PLN,68.7,2022-02-03,Aleja Rzeczypospolitej 33,Warszawa
164958,146518_8.0318.94.1_BUD.32_LOK,480000,9382.33,11,4,mieszkalna,PLN,51.16,2022-02-03,Ulica Syreny 9,Warszawa
166809,146519_8.0302.23/9.9_BUD.87_LOK,523746,15648.22,1,1,mieszkalna,PLN,33.47,2022-02-03,Ulica Kaliny Jędrusik 6,Warszawa
58737,146507_8.0401.44.1_BUD.25_LOK,543000,11219.01,3,3,mieszkalna,PLN,48.4,2016-12-22,Ulica Podskarbińska 10A,Warszawa
141315,146518_8.0701.2/7.1_BUD.16_LOK,440000,13932.87,2,2,mieszkalna,PLN,31.58,2017-07-28,Ulica Górczewska 181,Warszawa
125642,146504_8.0504.29.3_BUD.6_LOK,1040000,12667.48,3,2,mieszkalna,PLN,82.1,2020-02-10,Ulica Grębałowska 17,Warszawa
130819,146511_8.1105.81/18.5_BUD.27_LOK,370000,7028.88,3,3,mieszkalna,PLN,52.64,2020-02-10,Ulica Ponarska 7,Warszawa
122694,146503_8.1636.354/3.7_BUD.14_LOK,455000,8198.2,2,3,mieszkalna,PLN,55.5,2020-02-10,Ulica Skarbka Z Gór 15M,Warszawa
91570,146510_8.0502.96.2_BUD.31_LOK,960000,11553.74,5,4,mieszkalna,PLN,83.09,2019-03-26,Ulica Nowogrodzka 7/9,Warszawa
132381,146510_8.0206.15/1.6_BUD.13_LOK,785000,15305.13,3,3,mieszkalna,PLN,51.29,2020-02-10,Ulica Stara 11,Warszawa
133607,146517_8.0401.25.1_BUD.42_LOK,175000,3580.2,6,4,mieszkalna,PLN,48.88,2020-02-10,Ulica 1 Sierpnia 34A,Warszawa
129921,146503_8.1602.7/1.1_BUD.19_LOK,314500,6190.94,4,3,mieszkalna,PLN,50.8,2020-02-10,Ulica Żeglugi Wiślanej 8,Warszawa
120599,146514_8.1301.73/5.1_BUD.1_LOK,665000,6982.36,1,3,mieszkalna,PLN,95.24,2020-02-10,Ulica Poprawna 142M,Warszawa
118794,146516_8.0639.9.6_BUD.1_LOK,1761870,9300.9,1,5,mieszkalna,PLN,189.43,2020-02-09,Ulica Wiedeńska 89C,Warszawa
133630,146503_8.1634.22/25.1_BUD.87_LOK,410000,9557.11,4,2,mieszkalna,PLN,42.9,2020-02-08,Ulica Głębocka 94,Warszawa
129479,146503_8.0115.53/1.1_BUD.118_LOK,417500,7731.48,7,3,mieszkalna,PLN,54,2020-02-08,Ulica Mariana Wyrzykowskiego 5A,Warszawa
126952,146505_8.0813.1070_BUD.43_LOK,890000,11265.82,4,4,mieszkalna,PLN,79,2020-02-08,Ulica Cybernetyki 7F,Warszawa
129936,146512_8.1108.173/3.11_BUD.16_LOK,360000,11688.31,4,1,mieszkalna,PLN,30.8,2020-02-07,Ulica Apartamentowa 3,Warszawa
68100,146518_8.0405.5.9_BUD.46_LOK,530000,17514.87,7,2,mieszkalna,PLN,30.26,2018-07-09,Ulica Siedmiogrodzka 7,Warszawa
133998,146505_8.0106.34_BUD.4_LOK,1800000,13738.36,2,4,mieszkalna,PLN,131.02,2020-02-07,Ulica Stanisława Żaryna 7,Warszawa
122643,146519_8.0209.41.3_BUD.228_LOK,520000,13157.89,5,2,mieszkalna,PLN,39.52,2020-02-07,Ulica Jasnodworska 3B,Warszawa
